run_accession	platform	library_layout	read_length	spots	count_reads	bases	average_genome_size	genome_equilvalents	sample_accession	sampling_campaign	sampling_station	sampling_platform	event_label	event_date_time_start	event_date_time_end	latitude_start	longitude_start	latitude_end	longitude_end	depth	sample_collection_device	protocol_label	size_fraction_lower_threshold	size_fraction_upper_threshold	sample_status	last_update_date	marine_region	temperature	salinity_sensor	oxygen_sensor	nitrate_sensor	chlorophyll_sensor	environment_biome	environment_feature	environment_material	environmental_package	citation	further_details	project_name	ena_checklist
ERR599009	ILLUMINA	PAIRED	98	82951389	165902778	16284990371	2312760	7041.371648333759	ERS490885	TARA_20101126Z	TARA_082	"SV Tara"	TARA_20101206T1033Z_082_EVENT_PUMP	2010-12-06T10:33	2010-12-06T11:45	-47.1863	-58.2902	-47.1906	-58.2682	5	"PUMP (High Volume Peristaltic Pump)"	BACT_NUC-RNA(10L-or-10min)_W0.22-3	0.22	3	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Ecoregion:Malvinas/Falklands (MRGID:21890)"	7.32152	34.0486	305.012	17.0911	0.310844	"marine biome (ENVO:00000447)"	"surface water layer (ENVO:00002042)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599283	ILLUMINA	PAIRED	98	143308025	286616050	28031279440	26106500	1073.726249918507	ERS491028	TARA_20101231Z	TARA_084	"SV Tara"	TARA_20110103T1358Z_084_EVENT_NET	2011-01-03T13:58	2011-01-03T14:15	-60.3046	-60.5715	-60.3118	-60.555	5	"PLANKTON NET, TYPE=Double, MESH_Size_(ï¿½m)=20, MOUTH_Opening_(m^2)=0.192442, LENGTH_(m)=2.5"	PROT_NUC-RNA(1L)_N20-180	20	180	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Ecoregion:South Shetland Islands (MRGID:21925)"	1.84402	33.7197	338.298	24.423	0.109555	"marine biome (ENVO:00000447)"	"surface water layer (ENVO:00002042)"	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599247	ILLUMINA	PAIRED	98	78865807	157731614	15475798541	165622000	93.44062960748725	ERS489952	TARA_20100624Z	TARA_064	"SV Tara"	TARA_20100707T0517Z_064_EVENT_NET	2010-07-07T05:17	2010-07-07T05:31	-29.5018	37.9887	-29.5013	37.9888	5	"PLANKTON NET, TYPE=Bongo, MESH_Size_(ï¿½m)=180, MOUTH_Opening_(m^2)=0.258319, LENGTH_(m)=3"	PROT_NUC-RNA(1L)_N180-2000	180	2000	"This version can be used to provide data discovery services"	2014-05-01Z	n/a	22.1656	35.3347	210.008	99999	0.162993	"marine biome (ENVO:00000447)"	"surface water layer (ENVO:00002042)"	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599282	ILLUMINA	PAIRED	98	163296018	326592036	32142752267	56785500	566.0380648431776	ERS489955	TARA_20100624Z	TARA_064	"SV Tara"	TARA_20100707T0714Z_064_EVENT_NET	2010-07-07T07:14	2010-07-07T07:27	-29.4991	37.9938	-29.4993	37.994	5	"PLANKTON NET, TYPE=Single, MESH_Size_(ï¿½m)=5, MOUTH_Opening_(m^2)=0.196349, LENGTH_(m)=2.5"	PROT_NUC-RNA(1L)_N5-20	5	20	"This version can be used to provide data discovery services"	2014-05-01Z	n/a	22.2221	35.3215	209.639	-0.166794	0.118772	"marine biome (ENVO:00000447)"	"surface water layer (ENVO:00002042)"	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599291	ILLUMINA	PAIRED	95	171108091	342216182	32411752228	215887000	150.13277777296045	ERS491021	TARA_20101231Z	TARA_084	"SV Tara"	TARA_20110103T1217Z_084_EVENT_NET	2011-01-03T12:17	2011-01-03T12:32	-60.2584	-60.6226	-60.2658	-60.6155	5	"PLANKTON NET, TYPE=Bongo, MESH_Size_(ï¿½m)=180, MOUTH_Opening_(m^2)=0.258319, LENGTH_(m)=3"	PROT_NUC-RNA(1L)_N180-2000	180	2000	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Ecoregion:South Shetland Islands (MRGID:21925)"	1.84402	33.7197	338.298	24.423	0.109555	"marine biome (ENVO:00000447)"	"surface water layer (ENVO:00002042)"	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599061	ILLUMINA	PAIRED	100	29953054	59906108	5975766062	2373540	2517.6562769606157	ERS488599	TARA_20100108Z	TARA_032	"SV Tara"	TARA_20100111T1417Z_032_EVENT_PUMP	2010-01-11T14:17	2010-01-11T15:20	23.4183	37.245	23.4217	37.2517	80	"PUMP (High Volume Peristaltic Pump) with ECOTriplet"	BACT_NUC-DNA(100L)_W0.22-1.6	0.22	1.6	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Province:Red Sea and Gulf of Aden (MRGID:21776), Marine Ecoregion:Northern and Central Red Sea (MRGID:21919)"	26.0504	40.1964	179.968	1.20106	0.224444	"marine biome (ENVO:00000447)"	"deep chlorophyll maximum layer (ENVO:xxxxxxxx)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599097	ILLUMINA	PAIRED	99	167058316	334116632	32976603710	2337160	14109.718945714025	ERS488599	TARA_20100108Z	TARA_032	"SV Tara"	TARA_20100111T1417Z_032_EVENT_PUMP	2010-01-11T14:17	2010-01-11T15:20	23.4183	37.245	23.4217	37.2517	80	"PUMP (High Volume Peristaltic Pump) with ECOTriplet"	BACT_NUC-DNA(100L)_W0.22-1.6	0.22	1.6	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Province:Red Sea and Gulf of Aden (MRGID:21776), Marine Ecoregion:Northern and Central Red Sea (MRGID:21919)"	26.0504	40.1964	179.968	1.20106	0.224444	"marine biome (ENVO:00000447)"	"deep chlorophyll maximum layer (ENVO:xxxxxxxx)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599120	ILLUMINA	PAIRED	100	44191270	88382540	8806652834	1938800	4542.3299463307485	ERS491699	TARA_20110401Z	TARA_098	"SV Tara"	TARA_20110403T1344Z_098_EVENT_PUMP	2011-04-03T13:44	2011-04-03T16:35	-25.8051	-111.72	-25.8126	-111.739	5	"PUMP (High Volume Peristaltic Pump)"	BACT_NUC-DNA(100L)_W0.22-3	0.22	3	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Province:Easter Island (MRGID:15120), Marine Ecoregion:Easter Island (MRGID:15120)"	25.1488	36.4027	200.538	-1.56749	0.013449	"marine biome (ENVO:00000447)"	"surface water layer (ENVO:00002042)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599093	ILLUMINA	PAIRED	99	82380100	164760200	16288631213	1888780	8623.892990678172	ERS491699	TARA_20110401Z	TARA_098	"SV Tara"	TARA_20110403T1344Z_098_EVENT_PUMP	2011-04-03T13:44	2011-04-03T16:35	-25.8051	-111.72	-25.8126	-111.739	5	"PUMP (High Volume Peristaltic Pump)"	BACT_NUC-DNA(100L)_W0.22-3	0.22	3	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Province:Easter Island (MRGID:15120), Marine Ecoregion:Easter Island (MRGID:15120)"	25.1488	36.4027	200.538	-1.56749	0.013449	"marine biome (ENVO:00000447)"	"surface water layer (ENVO:00002042)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599333	ILLUMINA	PAIRED	99	92811908	185623816	18360287240	123570000	148.5821249760055	ERS490618	TARA_20101003Z	TARA_076	"SV Tara"	TARA_20101016T1854Z_076_EVENT_NET	2010-10-16T18:54	2010-10-16T19:40	-21.0716	-35.3964	-21.0874	-35.412	150	"PLANKTON NET, TYPE=Double, MESH_Size_(ï¿½m)=20, MOUTH_Opening_(m^2)=0.192442, LENGTH_(m)=2.5"	PROT_NUC-RNA(1L)_N20-180	20	180	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Ecoregion:Trindade and Martin Vaz Islands (MRGID:21989), Marine Ecoregion:Eastern Brazil (MRGID:21990)"	22.3831	36.9103	204.832	0.642162	0.118545	"marine biome (ENVO:00000447)"	"deep chlorophyll maximum layer (ENVO:xxxxxxxx)"	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR594402	ILLUMINA	PAIRED	97	38625900	77251800	7529455234	482742000	15.597262071886531	ERS488757	TARA_20100309Z	TARA_036	"SV Tara"	TARA_20100312T1223Z_036_EVENT_PUMP	2010-03-12T12:23	2010-03-12T12:33	20.8222	63.5133	20.8199	63.5138	17	"PUMP (High Volume Peristaltic Pump) with ECOTriplet"	VIRUS_NUC-Fe_W<-0.22	0	0.22	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Ecoregion:Gulf of Oman (MRGID:4267)"	25.3739	36.5493	211.607	0.367767	0.353707	"marine biome (ENVO:00000447)"	"deep chlorophyll maximum layer (ENVO:xxxxxxxx)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599384	ILLUMINA	PAIRED	96	46121402	92242804	8872953381	39419500	225.09071106917355	ERS490900	TARA_20101126Z	TARA_082	"SV Tara"	TARA_20101206T1033Z_082_EVENT_PUMP	2010-12-06T10:33	2010-12-06T11:45	-47.1863	-58.2902	-47.1906	-58.2682	5	"PUMP (High Volume Peristaltic Pump)"	VIRUS_NUC-Fe_W<-0.22	0	0.22	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Ecoregion:Malvinas/Falklands (MRGID:21890)"	7.32152	34.0486	305.012	17.0911	0.310844	"marine biome (ENVO:00000447)"	"surface water layer (ENVO:00002042)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599234	ILLUMINA	PAIRED	99	160658646	321317292	31770346403	43954200	722.8050445872799	ERS490905	TARA_20101126Z	TARA_082	"SV Tara"	TARA_20101206T1134Z_082_EVENT_NET	2010-12-06T11:34	2010-12-06T11:52	-47.1899	-58.2724	-47.1919	-58.2617	5	"PLANKTON NET, TYPE=Bongo, MESH_Size_(ï¿½m)=180, MOUTH_Opening_(m^2)=0.258319, LENGTH_(m)=3"	PROT_NUC-RNA(1L)_N180-2000	180	2000	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Ecoregion:Malvinas/Falklands (MRGID:21890)"	7.32152	34.0486	305.012	17.0911	0.310844	"marine biome (ENVO:00000447)"	"surface water layer (ENVO:00002042)"	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR594355	ILLUMINA	PAIRED	98	58870148	117740296	11486472111	12199800	941.5322435309205	ERS490610	TARA_20101003Z	TARA_076	"SV Tara"	TARA_20101016T1700Z_076_Combined-EVENTS_CAST	2010-10-16T16:58:37	2010-10-16T18:43	-21.0292	-35.3498	-21.0675	-35.3923	150	"ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles"	VIRUS_NUC-Fe_W<-0.22	0	0.22	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Ecoregion:Trindade and Martin Vaz Islands (MRGID:21989), Marine Ecoregion:Eastern Brazil (MRGID:21990)"	21.6433	36.7247	203.815	0.580918	0.150865	"marine biome (ENVO:00000447)"	"deep chlorophyll maximum layer (ENVO:xxxxxxxx)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599016	ILLUMINA	PAIRED	100	35295532	70591064	7082743086	2041540	3469.311131973613	ERS489585	TARA_20100515Z	TARA_052	"SV Tara"	TARA_20100517T1142Z_052_EVENT_PUMP	2010-05-17T11:42	2010-05-17T13:50	-16.9534	53.9601	-16.9675	53.9199	75	"PUMP (High Volume Peristaltic Pump) with ECOTriplet"	BACT_NUC-RNA(10L-or-10min)_W0.22-1.6	0.22	1.6	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Ecoregion:Cargados Carajos/Tromelin Island (MRGID:22029)"	24.8943	34.9108	192.559	0.244232	0.394226	"marine biome (ENVO:00000447)"	"deep chlorophyll maximum layer (ENVO:xxxxxxxx)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599002	ILLUMINA	PAIRED	99	159178051	318356102	31587649343	2010390	15712.167554707712	ERS489585	TARA_20100515Z	TARA_052	"SV Tara"	TARA_20100517T1142Z_052_EVENT_PUMP	2010-05-17T11:42	2010-05-17T13:50	-16.9534	53.9601	-16.9675	53.9199	75	"PUMP (High Volume Peristaltic Pump) with ECOTriplet"	BACT_NUC-RNA(10L-or-10min)_W0.22-1.6	0.22	1.6	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Ecoregion:Cargados Carajos/Tromelin Island (MRGID:22029)"	24.8943	34.9108	192.559	0.244232	0.394226	"marine biome (ENVO:00000447)"	"deep chlorophyll maximum layer (ENVO:xxxxxxxx)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599296	ILLUMINA	PAIRED	99	145646323	291292646	28887684342	120660000	239.41387863473324	ERS489582	TARA_20100515Z	TARA_052	"SV Tara"	TARA_20100517T1050Z_052_EVENT_NET	2010-05-17T10:50	2010-05-17T11:11	-16.953	53.9825	-16.9531	53.991	70	"PLANKTON NET, TYPE=Double, MESH_Size_(ï¿½m)=20, MOUTH_Opening_(m^2)=0.192442, LENGTH_(m)=2.5"	PROT_NUC-RNA(1L)_N20-180	20	180	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Ecoregion:Cargados Carajos/Tromelin Island (MRGID:22029)"	24.9246	34.8996	193.198	0.244232	0.388691	"marine biome (ENVO:00000447)"	"deep chlorophyll maximum layer (ENVO:xxxxxxxx)"	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599228	ILLUMINA	PAIRED	93	119669878	239339756	22257537543	1431950000	15.543565015721493	ERS491059	TARA_20101231Z	TARA_085	"SV Tara"	TARA_20110106T1038Z_085_EVENT_PUMP	2011-01-06T10:38	2011-01-06T12:30	-62.0385	-49.529	-62.1363	-49.3331	5	"PUMP (High Volume Peristaltic Pump)"	PROT_NUC-RNA(1L)_W5-20	5	20	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Province:Scotia Sea (MRGID:21742), Marine Ecoregion:South Orkney Islands (MRGID:21928)"	0.67108	34.3539	343.437	27.5012	0.065273	"marine biome (ENVO:00000447)"	"surface water layer (ENVO:00002042)"	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599281	ILLUMINA	PAIRED	97	158137922	316275844	30799244435	5960620	5167.119642641292	ERS491055	TARA_20101231Z	TARA_085	"SV Tara"	TARA_20110106T1038Z_085_EVENT_PUMP	2011-01-06T10:38	2011-01-06T12:30	-62.0385	-49.529	-62.1363	-49.3331	5	"PUMP (High Volume Peristaltic Pump)"	PROT_NUC-RNA(100L)_W0.8->	0.8	0	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Province:Scotia Sea (MRGID:21742), Marine Ecoregion:South Orkney Islands (MRGID:21928)"	0.67108	34.3539	343.437	27.5012	0.065273	"marine biome (ENVO:00000447)"	"surface water layer (ENVO:00002042)"	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599377	ILLUMINA	PAIRED	95	47290818	94581636	9028108595	85230900	105.92530430514306	ERS492714	TARA_20110726Z	TARA_122	"SV Tara"	TARA_20110728T1718Z_122_Combined-EVENTS_CAST	2011-07-28T17:15:56	2011-07-28T20:03	-9.0063	-139.139	-8.9632	-139.228	115	"ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles"	VIRUS_NUC-Fe_W<-0.22	0	0.22	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Province:Marquesas (MRGID:21741), Marine Ecoregion:Marquesas (MRGID:21741)"	24.6963	36.0976	179.917	2.33358	0.295808	"marine biome (ENVO:00000447)"	"deep chlorophyll maximum layer (ENVO:xxxxxxxx)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599335	ILLUMINA	PAIRED	96	142887585	285775170	27303612437	8957740	3048.046308656802	ERS491057	TARA_20101231Z	TARA_085	"SV Tara"	TARA_20110106T1038Z_085_EVENT_PUMP	2011-01-06T10:38	2011-01-06T12:30	-62.0385	-49.529	-62.1363	-49.3331	5	"PUMP (High Volume Peristaltic Pump)"	PROT_NUC-RNA(100L)_W0.8-5	0.8	5	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Province:Scotia Sea (MRGID:21742), Marine Ecoregion:South Orkney Islands (MRGID:21928)"	0.67108	34.3539	343.437	27.5012	0.065273	"marine biome (ENVO:00000447)"	"surface water layer (ENVO:00002042)"	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599365	ILLUMINA	PAIRED	93	47728097	95456194	8862339412	7342100	1207.0577639191945	ERS493835	TARA_20111124Z	TARA_138	"SV Tara"	TARA_20111211T2040Z_138_Combined-EVENTS_CAST	2011-12-11T20:37:22	2011-12-12T01:53	6.3559	-103.06	6.3929	-103.069	450	"ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles"	VIRUS_NUC-Fe_W<-0.22	0	0.22	"This version can be used to provide data discovery services"	2014-05-01Z	n/a	8.21056	34.6084	0.78015	36.8861	0.002017	"marine biome (ENVO:00000447)"	"mesopelagic zone (ENVO:00000213)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599375	ILLUMINA	PAIRED	96	41960132	83920264	8070739257	45526500	177.27555844373785	ERS491930	TARA_20110401Z	TARA_100	"SV Tara"	TARA_20110416T1306Z_100_Combined-EVENTS_CAST	2011-04-16T13:03:08	2011-04-16T19:52	-12.9794	-96.0232	-12.9057	-96.155	177	"ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles"	VIRUS_NUC-Fe_W<-0.22	0	0.22	"This version can be used to provide data discovery services"	2014-05-01Z	n/a	13.0146	34.8402	0.70843	21.0684	0.121464	"marine biome (ENVO:00000447)"	"mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599153	ILLUMINA	PAIRED	99	29167051	58334102	5775019368	2456460	2350.9559934063536	ERS488509	TARA_20091122Z	TARA_025	"SV Tara"	TARA_20091123T1352Z_025_EVENT_PUMP	2009-11-23T13:52	2009-11-23T16:06	39.3991	19.3997	39.3757	19.4167	50	"PUMP (High Volume Peristaltic Pump) with ECOTriplet"	BACT_NUC-DNA(100L)_W0.22-1.6	0.22	1.6	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Province:Mediterranean Sea (MRGID:8552), Marine Ecoregion:Adriatic Sea (MRGID:3314), Marine Ecoregion:Ionian Sea (MRGID:3351)"	15.1613	38.4757	229.548	99999	0.201016	"marine biome (ENVO:00000447)"	"deep chlorophyll maximum layer (ENVO:xxxxxxxx)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599094	ILLUMINA	PAIRED	99	164146857	328293714	32476946351	2391600	13579.581025935968	ERS488509	TARA_20091122Z	TARA_025	"SV Tara"	TARA_20091123T1352Z_025_EVENT_PUMP	2009-11-23T13:52	2009-11-23T16:06	39.3991	19.3997	39.3757	19.4167	50	"PUMP (High Volume Peristaltic Pump) with ECOTriplet"	BACT_NUC-DNA(100L)_W0.22-1.6	0.22	1.6	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Province:Mediterranean Sea (MRGID:8552), Marine Ecoregion:Adriatic Sea (MRGID:3314), Marine Ecoregion:Ionian Sea (MRGID:3351)"	15.1613	38.4757	229.548	99999	0.201016	"marine biome (ENVO:00000447)"	"deep chlorophyll maximum layer (ENVO:xxxxxxxx)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR598978	ILLUMINA	PAIRED	99	132611913	265223826	26380169467	2098930	12568.36540215176	ERS491938	TARA_20110401Z	TARA_102	"SV Tara"	TARA_20110421T2007Z_102_EVENT_PUMP	2011-04-21T20:07	2011-04-21T23:14	-5.2529	-85.1545	-5.254	-85.2248	5	"PUMP (High Volume Peristaltic Pump)"	BACT_NUC-RNA(10L-or-10min)_W0.22-3	0.22	3	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Ecoregion:Eastern Galapagos Islands (MRGID:21870), Marine Ecoregion:Guayaquil (MRGID:21974)"	24.9431	34.7482	205.993	11.689	0.238224	"marine biome (ENVO:00000447)"	"surface water layer (ENVO:00002042)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR598943	ILLUMINA	PAIRED	100	36334542	72669084	7278294015	2098110	3468.9805050503846	ERS491938	TARA_20110401Z	TARA_102	"SV Tara"	TARA_20110421T2007Z_102_EVENT_PUMP	2011-04-21T20:07	2011-04-21T23:14	-5.2529	-85.1545	-5.254	-85.2248	5	"PUMP (High Volume Peristaltic Pump)"	BACT_NUC-RNA(10L-or-10min)_W0.22-3	0.22	3	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Ecoregion:Eastern Galapagos Islands (MRGID:21870), Marine Ecoregion:Guayaquil (MRGID:21974)"	24.9431	34.7482	205.993	11.689	0.238224	"marine biome (ENVO:00000447)"	"surface water layer (ENVO:00002042)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR594361	ILLUMINA	PAIRED	96	29633220	59266440	5687243355	26430700	215.1755474710218	ERS490053	TARA_20100624Z	TARA_065	"SV Tara"	TARA_20100712T0559Z_065_EVENT_PUMP	2010-07-12T05:59	2010-07-12T09:00	-35.1728	26.2868	-35.2087	26.2932	5	"PUMP (High Volume Peristaltic Pump)"	VIRUS_NUC-Fe_W<-0.22	0	0.22	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Province:Agulhas (MRGID:21760),  Marine Province:Northern New Zealand (MRGID:21786), Marine Ecoregion:Natal (MRGID:21805), Marine Ecoregion:Agulhas Bank (MRGID:21806)"	21.8168	35.4467	207.044	99999	0.215292	"marine biome (ENVO:00000447)"	"surface water layer (ENVO:00002042)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR594359	ILLUMINA	PAIRED	96	30025432	60050864	5750070967	27064000	212.46175798369703	ERS490053	TARA_20100624Z	TARA_065	"SV Tara"	TARA_20100712T0559Z_065_EVENT_PUMP	2010-07-12T05:59	2010-07-12T09:00	-35.1728	26.2868	-35.2087	26.2932	5	"PUMP (High Volume Peristaltic Pump)"	VIRUS_NUC-Fe_W<-0.22	0	0.22	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Province:Agulhas (MRGID:21760),  Marine Province:Northern New Zealand (MRGID:21786), Marine Ecoregion:Natal (MRGID:21805), Marine Ecoregion:Agulhas Bank (MRGID:21806)"	21.8168	35.4467	207.044	99999	0.215292	"marine biome (ENVO:00000447)"	"surface water layer (ENVO:00002042)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
